l,C,γ,beta,dens,ref,strength,distance,hit_count,weight,ess,total_sims,round,weight_old
2.856104727419894,10.951603918980425,0.9308513399979105,0.2816424794660828,0.15017155585059488,0.37666369903278096,0.3237754353068737,1.1191597627584704,4,0.0001041018118283636,0.4628346833467893,566770,6,0.0003327173423053036
2.149849801340471,17.814753021268558,0.8873522122410256,1.0541285924922652,0.053259081459777674,0.5181871393239167,0.027814205332666903,0.9383339966051233,5,0.00013783912832045719,0.4628346833467893,566770,6,0.0003657636109859375
2.6317550758658217,29.600107238148425,0.7694104738531237,0.04146897663011233,0.3075872187714586,0.3413376728497948,0.290053559380707,1.0393015017991962,5,8.569615434817016e-5,0.4628346833467893,566770,6,0.0002512746080770883
1.593921034534357,27.815354166624715,0.8069816656595103,1.2942725004983358,0.059341979523763314,0.12999406927341217,0.010462734784693346,0.9623653196065073,5,0.00018658274595050414,0.4628346833467893,566770,6,0.0005065448978358956
1.3164599153119745,29.972183040693672,0.8379753801530644,3.6597626719751153,0.07948299576426615,0.33107731637066345,0.4031560600609392,1.1827338339052846,3,7.426655981844274e-5,0.4628346833467893,566770,6,0.0002553806256257901
2.2425285024698023,33.354992698345896,0.8921110002868868,0.5697493180467339,0.18687884085222967,0.27759894172723654,0.34015718191384503,1.181029977841474,3,4.5214410270202276e-5,0.4628346833467893,566770,6,0.0001551661365746405
1.4699425431581008,35.12204143372564,0.9804312511213886,2.756168273365364,0.04649116948027364,0.3713103415285658,0.4359725573096983,1.1855120613011376,3,7.638229140220578e-5,0.4628346833467893,566770,6,0.000263521496498426
1.1780669009274667,23.349041733260268,0.6079531832308351,5.855964572085288,0.12376070992249222,0.36920490139700535,0.13865844111936426,1.1827291698326377,3,0.00010646916959168567,0.4628346833467893,566770,6,0.00036611380972444775
1.8707448959083484,22.399794578373076,0.7814321198188361,1.1134600096681533,0.1347228158820412,0.3548538122803756,0.2062651854296964,1.1822596116170856,3,5.474380515106578e-5,0.4628346833467893,566770,6,0.0001881421415397146
1.8045908242178488,61.76585862928809,0.8747403020636484,0.5417376479350362,0.13031633774079815,0.42866755065024353,0.35550476695658695,1.0224558398702388,4,7.283603518108564e-5,0.4628346833467893,566770,6,0.00020988996850469422
2.4061466906347677,27.10358217132952,0.931512137177873,0.29066780913308143,0.16676744864691156,0.40432547000319013,0.2825501098307834,1.0823414157754059,4,6.49801051091046e-5,0.4628346833467893,566770,6,0.0001994327841735803
2.2555797813531373,21.462297232853054,0.8510168800847134,0.6807824011745901,0.06586239087153972,0.32511382095676444,0.13123832967178653,0.9855699963438606,3,6.540192598525159e-5,0.4628346833467893,566770,6,0.00018161525326020522
2.077236830873602,31.996502129728125,0.5605297987302718,0.045464259590237956,0.3933847500601409,0.3615552324564185,0.672701091819933,1.1686424070966543,3,0.00030877860771612835,0.4628346833467893,566770,6,0.0010443518348440272
2.863824468584556,1.1083963813113238,0.7686855307042505,0.5650616277613694,0.03798806735490466,0.3617264319059654,0.06626943892128986,1.1443294802569952,3,0.0002994934489172967,0.4628346833467893,566770,6,0.0009848626243518608
2.2168444942324514,22.292842805129638,0.983096969994102,1.7519868086068682,0.08404293353668799,0.26234923816708244,0.015404280447070567,1.1021397733997085,3,5.4210154791025366e-5,0.4628346833467893,566770,6,0.0001700153843089402
1.5900958033144001,11.230993691652863,0.7368012641977514,1.699770632223806,0.05092814318876772,0.36542665935788976,0.10338077646762883,1.0872406676859403,5,0.0001941671418015882,0.4628346833467893,566770,6,0.0005991009523495012
2.564766029945598,16.77342897040883,0.9667122335001496,0.6929993424341131,0.09678024486819937,0.3805028124170304,0.41189524437353797,1.143557417815978,3,7.085851862306126e-5,0.4628346833467893,566770,6,0.00023280742684997908
2.064476213843144,9.721279735582558,0.9140604185200911,2.241446742030391,0.034281147678077634,0.6179315212302201,0.0925360017809886,1.1685057461214428,3,0.0002752310113779684,0.4628346833467893,566770,6,0.0009307384151961503
2.343132112179499,15.873713778614476,0.7748003093916359,0.14704272452499906,0.06365312473891593,0.3528744280817439,0.11064841017741713,1.1128302658209952,3,0.0001295241492625601,0.4628346833467893,566770,6,0.00041105522997995377
2.388887835784432,25.47121829806577,0.951906476232429,0.3500901208182813,0.1349417405011265,0.4271687091788866,0.18130461838234202,0.9500432980445775,5,8.579948516783266e-5,0.4628346833467893,566770,6,0.00023020466943901046
2.730831711551219,2.49834297642599,0.9374139639992809,0.8907111128009829,0.03438141313338552,0.20901374431377484,0.0758606944933989,1.011961264984792,5,0.00030909925942036287,0.4628346833467893,566770,6,0.0008812663386786072
2.180958166081314,20.41883216841265,0.907957187685119,0.4392452597725773,0.0994325234213087,0.5256644055858914,0.15300343879343764,1.1396063161999526,3,0.00015331104948118046,0.4628346833467893,566770,6,0.0005014404110548398
2.024499039833044,18.261074244906737,0.7766288136544229,0.23933229917470533,0.06450335850871645,0.1365507787785779,0.041956813834702,0.9673724354842456,5,0.00030394984701926796,0.4628346833467893,566770,6,0.0008291756923276607
2.3543725172541228,41.66574152825842,0.9629226635362896,0.24297823010870534,0.15072140638228737,0.33661791144565867,0.49339567883868896,1.1180337457918281,4,6.197098506117458e-5,0.4628346833467893,566770,6,0.0001978146856068584
